created_at,id_str,text,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,hashtags,user_mentions,user_mentions_ids,user_id_str,user_screen_name,user_location,user_description,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_verified,created_at_dt,polarity
Sun Jul 25 23:59:46 +0000 2021,1419447313731399682,The wee vehicle with rugby ball is even more impressive in the 7s at Olympics as it drops ball over mini rugby posts on to the pitch 🏉,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,,,,39708926,bumblejaybee,,"Music and football fan who is a regular on @sffpodcast
///",352,916,18,Wed May 13 07:32:04 +0000 2009,False,2021-07-25 23:59:46,0.75
Sun Jul 25 23:59:46 +0000 2021,1419447312552706050,RT @Cernovich: Proud to see most of you aren’t even complaining about the Olympics. Instead you’re not watching at all. Our way of taking a…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2580,0,False,False,,en,,Cernovich,358545917,994336834242203648,PaulDon47014588,"Florida, USA",Want to help our POTUS make America great again.,224,372,0,Wed May 09 22:02:29 +0000 2018,False,2021-07-25 23:59:46,0.65
Sun Jul 25 23:59:47 +0000 2021,1419447318475014146,Just realized the Google doodle is for the Olympics,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,,en,,,,942273834836623360,MrVanillaCowboy,,he/him I made my own jorts; accordion playing himbo,198,321,0,Sun Dec 17 06:02:43 +0000 2017,False,2021-07-25 23:59:47,0.0
Sun Jul 25 23:59:47 +0000 2021,1419447317367828483,OLYMPICS ANNOUNCER: She's 24. A miracle.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,,en,,,,20563432,dontbeabrick,,"this is me not cluttering up my work account with stuff about music and basketball and whatever, and it is mostly clutter",388,298,28,Wed Feb 11 01:34:28 +0000 2009,False,2021-07-25 23:59:47,0.0
Sun Jul 25 23:59:47 +0000 2021,1419447317376036873,RT @DrSuneilJain: Jon got the vaccine and has no symptoms but “tests positive” because of mandatory testing. Now his dream of representing…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,12,0,False,False,,en,,DrSuneilJain,18548319,1033930793892995073,VishnuFNO,In Your Heart 💖,"Snooped by @narendramodi 

Regular Exercise Saves you from Covid. 
Improve your Vitamin D and HDL  see pinned Tweet for help.",723,254,7,Mon Aug 27 04:14:45 +0000 2018,False,2021-07-25 23:59:47,0.22727272727272727
Sun Jul 25 23:59:48 +0000 2021,1419447320903524353,"RT @ISAsurfing: Day 1 of Olympic Surfing was one for the record books. Looking back on the day, it was 🇦🇺's @stephaniegilmore  🇧🇷's @italof…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,11,0,False,False,,en,,ISAsurfing,117251842,295989032,_selaxoxo_,"Boston, MA",People underestimate you cuz you're small but you a lil Chihuahua. I got bit by one and that shit hurt.-Diana 🇺🇬,898,1056,3,Tue May 10 00:46:36 +0000 2011,False,2021-07-25 23:59:48,0.0
Sun Jul 25 23:59:48 +0000 2021,1419447320987508737,"Tokyo 2020 in photos: Canadians make a splash, plus other shots from around the Olympics on Day 2… https://t.co/1WofEplNTj","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,False,en,,,,16379854,WellandTribune,Welland/Pelham/Port Colborne/Wainfleet,"We cover south Niagara: Welland, Port Colborne, Pelham and Wainfleet.",10450,326,201,Sat Sep 20 17:40:22 +0000 2008,False,2021-07-25 23:59:48,-0.125
Sun Jul 25 23:59:48 +0000 2021,1419447323516563458,"RT @allkpop: BTS's V cheers on 17-year-old table tennis player Shin Yu Bin competing at the Olympics 
https://t.co/6nMHb8aGd7 https://t.co/…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2523,0,False,False,False,en,,allkpop,21366823,1198905236007485440,rodzbagundang97,,Hello everyone I'm 'Rods' nice to meet you ʕっ•ᴥ•ʔっ 🌫️Multi fan🌫️ (♡ω♡ ) ~♪,101,479,0,Mon Nov 25 10:04:40 +0000 2019,False,2021-07-25 23:59:48,0.0
Sun Jul 25 23:59:48 +0000 2021,1419447323336314880,"RT @BronDontStop: We were really watching peak Michael Phelps, kobe Bryant, LeBron James, and usain bolt at the 08 Olympics","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4418,0,False,False,,en,,,,813443772361084928,bobby_buckets7,"Laredo, TX",The University of Texas🤘🏻,176,316,0,Mon Dec 26 17:58:03 +0000 2016,False,2021-07-25 23:59:48,0.2
Sun Jul 25 23:59:48 +0000 2021,1419447323071893504,@LocksTylers RT our last post. Dropping a 2 team tennis parly for the Olympics tonight with -146 Odds at 15 RT/likes https://t.co/jSHKkzpygt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2988220449020723e+18,1298822044902072320,1.2881901984681083e+18,1288190198468108290,LocksTylers,,,,,False,0,0,False,False,False,en,,LocksTylers,1288190198468108290,1419414941207982083,TennisOracles,,"Welcome to our Tennis Coven  ☾🧹☽
We look into the future with our crystal ball 🔮 to conjure up tennis picks 🎾 #GamblingTwitter
6-0 +29.0U
DM for VIP ⭐️",37,0,0,Sun Jul 25 21:53:26 +0000 2021,False,2021-07-25 23:59:48,0.0
Sun Jul 25 23:59:48 +0000 2021,1419447321071210496,RT @kiihyunpics: ♡ archer kihyun for olympics WHEN https://t.co/almjI6FHUd,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,380,0,False,False,False,en,,kiihyunpics,1359906774254424067,1701412512,yoo_heikihyun,Ph,"Exo-l👉elsa/ monbebe🐹 & wenee🐰(they are family!!!)/ one it🍋😇luvity👌🍋/stay🐹//silent carat, NCTzen, ahgase, 🐥😎",1702,4336,4,Mon Aug 26 09:37:51 +0000 2013,False,2021-07-25 23:59:48,0.0
Sun Jul 25 23:59:48 +0000 2021,1419447321268473861,RT @rodger: my best Olympics idea is that the Olympics should just be one athlete from every country competing in every single sport. just…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,540,0,False,False,,en,,rodger,116041165,16105892,TheeBrownlee,COACHING FROM MY COUCH ™️,,590,191,6,Wed Sep 03 00:54:52 +0000 2008,False,2021-07-25 23:59:48,0.4642857142857143
Sun Jul 25 23:59:48 +0000 2021,1419447324892438528,RT @orankiro: olympics 2021? #matsuhana #oikawa https://t.co/JNiFKY23dy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,9788,0,False,False,False,en,matsuhana;oikawa,orankiro,1384055510828154886,1358657748041420800,KuroosKitty1,,Just a simp for these anime boys 🥺👉👈🥺.   10/05/02 .. Yes I share a birthday with my favorite twins😩💖,4,287,0,Mon Feb 08 06:03:59 +0000 2021,False,2021-07-25 23:59:48,0.0
Sun Jul 25 23:59:48 +0000 2021,1419447322304524290,"RT @kumaraishwarya: This paragraph in the @BuzzFeedNews investigation into why fencer Alen Hadzic, who is under investigation for sexual as…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4109,0,False,False,,en,,kumaraishwarya;BuzzFeedNews,177164432;1020058453,2223945424,SL_Gallion,"Saint Louis, MO",,147,851,0,Fri Dec 13 19:55:53 +0000 2013,False,2021-07-25 23:59:48,0.5
Sun Jul 25 23:59:48 +0000 2021,1419447321759305729,"RT @Olympics: With a record 184 goals for the @USWNT, it's no surprise @AbbyWambach is also an Olympic champion. ⚽🥇

#StrongerTogether http…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,51,0,False,False,,en,StrongerTogether,Olympics;USWNT;AbbyWambach,52422878;133448051;336124836,1061248908238770177,Adnanrazapak,Pakistan,"My official Twitter Account
#Supported_OF
#Education_For_A_Better_Tomorrow
#Chemistry_is_our_Life_our_Future",701,736,1,Sat Nov 10 13:27:11 +0000 2018,False,2021-07-25 23:59:48,0.0
Sun Jul 25 23:59:48 +0000 2021,1419447321977315328,"RT @nytimes: Two words: Simone Biles.

Early Sunday morning Eastern time, the American gymnastics star will take to the uneven bars, the be…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,211,0,False,False,,en,,nytimes,807095,257231249,runningnole,,,370,378,24,Fri Feb 25 00:36:40 +0000 2011,False,2021-07-25 23:59:48,-0.03333333333333333
Sun Jul 25 23:59:49 +0000 2021,1419447325118763016,"RT @BadmintonTalk: HISTORY FOR #BADMINTON INDONESIA

7 - FOR THE FIRST TIME EVER in the #Olympics , ALL Indonesian athletes  have won their…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,6183,0,False,False,,en,BADMINTON;Olympics,BadmintonTalk,2941773157,1409024907640336386,UltramenRibut10,,Mana saya tau saya kan ikan,0,28,0,Sun Jun 27 05:45:01 +0000 2021,False,2021-07-25 23:59:49,0.25
Sun Jul 25 23:59:49 +0000 2021,1419447325785608195,"RT @starshades03: Companies YG has paid to push Blackpink:

1. The Olympics [NEW]
2. Spotify (-1)
3. YouTube (=)
4. Pink Moon [NEW]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1658,0,False,False,,en,,starshades03,1242287481837326336,436372425,thechaengs_,,,449,268,19,Wed Dec 14 03:28:01 +0000 2011,False,2021-07-25 23:59:49,0.16818181818181818
Sun Jul 25 23:59:49 +0000 2021,1419447326666547207,"RT @kumaraishwarya: This paragraph in the @BuzzFeedNews investigation into why fencer Alen Hadzic, who is under investigation for sexual as…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,4109,0,False,False,,en,,kumaraishwarya;BuzzFeedNews,177164432;1020058453,414374123,iiwrites,In the hearts and minds,"@ajplus Presenter/Smiler. 📢@ONA board. 🍬 Pop culture.  🇳🇬 Nigerian.  💃🏿 Dancer. 💅News Bae. Ex ABC, CNN, NBC. AKA: Boss, Royalty 💯 insta 📸 @iiwrites",4420,2966,135,Thu Nov 17 00:01:32 +0000 2011,True,2021-07-25 23:59:49,0.5
Sun Jul 25 23:59:50 +0000 2021,1419447329929584641,"RT @btsbaragi_jk: An article titled ‘“If I win a gold medal in an individual match, [play] Dynamite!”…Taegeuk Warriors (referring to Korean…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1678,0,False,False,,en,,btsbaragi_jk,1329639257682702336,1354762990403297281,PjkJjm96,Hatimu,"✨Jikook✨
Au Jikook
..
Kau adalah alasan aku hidup

Jangan bersedih
😘",64,480,0,Thu Jan 28 12:08:23 +0000 2021,False,2021-07-25 23:59:50,0.4
Sun Jul 25 23:59:50 +0000 2021,1419447333222236160,RT @uofcincyalumni: Want to cheer on our Bearcats in Tokyo? Not sure when they are playing? All the info you need is here: 👇  https://t.co/…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,10,0,False,False,,en,,uofcincyalumni,78955607,2875661746,april_gable,steger 655 ,U of Cincy Feature Twirler | Student Body President  440 ➯ 513 | Barstool Athlete,1517,1823,12,Thu Nov 13 21:00:46 +0000 2014,False,2021-07-25 23:59:50,-0.25
Sun Jul 25 23:59:50 +0000 2021,1419447332328906752,Couldn't they let all the US women gymnasts wear the same outfit? #Olympics,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,,en,Olympics,,,16209704,pearl13,In my head.,"If I knew where it was, I would take you there/ There's much more than this, much more than this. - EV",170,263,11,Tue Sep 09 19:55:08 +0000 2008,False,2021-07-25 23:59:50,0.0
Sun Jul 25 23:59:50 +0000 2021,1419447330957406209,RT @Olympics: 13-year-old skateboarder Rayssa Leal will make her Olympic debut tomorrow. That did not stop her to take the time to talk to…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1717,0,False,False,,en,,Olympics,52422878,760666888716378112,Nimwen,Universidade de Caprica,"Escritora, roteirista, fotógrafa, jornalista e podcaster | Ace, pan, poliamori | AVISO DE CONTEÚDO NSFW 🔞| a/ela/a | 28 yo | icon by @_cutgut",769,894,8,Wed Aug 03 02:41:33 +0000 2016,False,2021-07-25 23:59:50,0.0
Sun Jul 25 23:59:50 +0000 2021,1419447331108306944,"@kasubasikamo_ 2021 I’ll be rocking at the Olympics 🤣😂🤣😂
In MI Abaga’s voice","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.419391888466092e+18,1419391888466092034,65321017.0,65321017,kasubasikamo_,,,,,False,0,3,False,False,,en,,kasubasikamo_,65321017,3010395269,ZambianArkad,,"Behold, I give you the authority to trample on serpents & scorpions, & to overcome all the power of the enemy: nothing shall by any means harm you. Luke 10vs19",8623,5466,2,Sun Feb 01 16:09:02 +0000 2015,False,2021-07-25 23:59:50,0.0
Sun Jul 25 23:59:50 +0000 2021,1419447330168770562,"RT @ba0face: “We should take a photo to send to our old teammates” 
-
#オリンピック #Tokyo2020 #Haikyuu #Olympics #ハイキュー https://t.co/5Wmkuu4GKq","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,5751,0,False,False,False,en,オリンピック;Tokyo2020;Haikyuu;Olympics;ハイキュー,ba0face,1296072834939269120,1334760081423011840,gri5mes,@pjmcarstairs ‹3,⠀ㅤ,3046,3083,1,Fri Dec 04 07:23:09 +0000 2020,False,2021-07-25 23:59:50,0.1
Sun Jul 25 23:59:50 +0000 2021,1419447330437222409,"Lee Kiefer is the first American woman ever to win gold in individual fencing, and Anastasija Zolotic is the first… https://t.co/EDb2RX6tYE","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,en,,,,357224493,aarlihn,,Fighting for Love + to protect the beauty of a woman's heart. // Here for a reason.,10,110,0,Thu Aug 18 01:31:17 +0000 2011,False,2021-07-25 23:59:50,0.2625
Sun Jul 25 23:59:51 +0000 2021,1419447336741203973,RT @nctdaoying: MBC used NCT 127’s Kick It as the BGM when replaying some of the key scenes for soccer at the Tokyo Olympics earlier!!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,907,0,False,False,,en,,nctdaoying,893243070,1255581758533144577,sflwrpch,jaehyun’s rib,✨ m u l t i ✨,126,207,1,Wed Apr 29 19:36:46 +0000 2020,False,2021-07-25 23:59:51,0.0
Sun Jul 25 23:59:51 +0000 2021,1419447335986384897,@gigibayarea @hazydav Been watching the Olympics have you?,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.419372525587366e+18,1419372525587365890,1.2802805589504778e+18,1280280558950477824,gigibayarea,,,,,False,0,0,False,False,,en,,gigibayarea;hazydav,1280280558950477824;349295868,4487950754,fprefect6,"Branson, MO","No need to show me, I found it a couple of weeks ago.",2368,2829,8,Mon Dec 07 17:01:23 +0000 2015,False,2021-07-25 23:59:51,0.0
Sun Jul 25 23:59:51 +0000 2021,1419447335801790472,"RT @BTSBAGS: Athletes talk about BTS like if it was part of their training 😅 ""Yes, I'm happy to be at the Olympics, and BTS is the best by…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,3626,0,False,False,,en,,BTSBAGS,1128015541808041989,1067106846543089669,sol_hope17,𝘴𝘱𝘳𝘪𝘯𝘨 𝘥𝘢𝘺 ت,"𝘫 𝘩𝘰𝘱𝘦♡/ 𝙄 𝙡𝙤𝙫𝙚 𝙝𝙖𝙢𝙗𝙪𝙧𝙜𝙚𝙧 𝙨𝙥𝙧𝙞𝙩𝙚♡/
𝙗𝙚𝙨𝙩 𝙛𝙧𝙞𝙚𝙣𝙙:#KimTaehyung 𖨆𖨆♡/
@bts_twt @stray_kids 𝘢𝘮𝘺𝘴𝘵𝘢𝘺☻𖠌",2810,3527,2,Mon Nov 26 17:24:32 +0000 2018,False,2021-07-25 23:59:51,0.9
Sun Jul 25 23:59:51 +0000 2021,1419447335461998596,If footballers played at the Olympics 🥇 Who would win a Gold Medal? https://t.co/6yWfPwE5A3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,,,,2599190818,ogy_emy,,,30664,29740,5,Wed Jun 11 00:16:41 +0000 2014,False,2021-07-25 23:59:51,0.8
Sun Jul 25 23:59:51 +0000 2021,1419447334736334849,"I don't really care about the Olympics, but a silver lining does hope a team from any country in South Asia wins th… https://t.co/IlmAxbSpoa","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,,en,,,,92216792,Channakt,Australia,"Brisbane Author of 'Soul Drinkers.' Half Aussie, Half Indian and love both heritages. Pandora's Box- Coming Soon. A full Indian cast on a dangerous adventure.",1882,1875,51,Tue Nov 24 06:47:26 +0000 2009,False,2021-07-25 23:59:51,0.25
Sun Jul 25 23:59:51 +0000 2021,1419447333939421188,"RT @GlobalBlackPink: #BLACKPINK “Boombayah” was played when Korea’s Women Archery Team Won Gold in Tokyo Olympics 

#BLACKPINK @BLACKPINK…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2067,0,False,False,,en,BLACKPINK;BLACKPINK,GlobalBlackPink;BLACKPINK,742988562652663809;1273850774380883975,1297132666739777539,hyper_lilies,,LISA that's the tweet,168,61,0,Sat Aug 22 11:25:11 +0000 2020,False,2021-07-25 23:59:51,0.0
Sun Jul 25 23:59:51 +0000 2021,1419447333910048768,"RT @shimkoongieomma: Still can't believe that @Olympics followed @SJofficial account 😭😭 From now, you need to work hard admin, please make…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,426,0,False,False,,en,,shimkoongieomma;Olympics;SJofficial,1255999747195678720;52422878;965487301722701826,1369263682572623872,deffjaybb,moon,suka jayb☆ﾟ.*･｡ﾟ homophobic? just skip.,258,267,0,Tue Mar 09 12:28:06 +0000 2021,False,2021-07-25 23:59:51,-0.2916666666666667
Sun Jul 25 23:59:51 +0000 2021,1419447335852167175,@Russia @Olympic_Russia @Olympics @youtholympics @olympicchannel @Olympic @Tokyo2020 @RusEmbassyJ @rsportru… https://t.co/DyETsJwEBS,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.419418788739625e+18,1419418788739624966,2874959663.0,2874959663,Russia,,,,,False,0,2,False,False,,en,,Russia;Olympic_Russia;Olympics;youtholympics;olympicchannel;Olympic;Tokyo2020;RusEmbassyJ;rsportru,2874959663;632564192;52422878;91189330;3163717636;52417315;2249745696;1669981711;241049924,829834968956297216,MaijaBriedis,,Nasty and persistant,144,385,0,Thu Feb 09 23:30:49 +0000 2017,False,2021-07-25 23:59:51,0.0
Sun Jul 25 23:59:51 +0000 2021,1419447333582872577,RT @Aly_Raisman: Oksana Chusovitina 1992 Olympics floor. This is Oksana Chusovitina 8th Olympics!! No words to describe how impressive that…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,392,0,False,False,,en,,Aly_Raisman,372891057,916036448,Ardamora,NM,"Trucker's wife, Brit living in NM, grandma, Breast Cancer survivor, knitter and crochet. I love Il Divo, compassion equality inclusion tolerance peace family🌊",3512,3672,34,Wed Oct 31 03:15:03 +0000 2012,False,2021-07-25 23:59:51,1.0
